link,headline,category,short_description,authors,date,text,x,y
https://www.huffingtonpost.com/entry/9-idiotic-office-rules-th_b_8775576.html,9 Idiotic Office Rules That Drive Everyone Insane,BUSINESS,"Companies need to have rules--that's a given--but they don't have to be shortsighted and lazy attempts at creating order. If companies can rethink their policies and remove or alter those that are unnecessary or demoralizing, we'll all have a more enjoyable and productive time at work.","Dr. Travis Bradberry, ContributorAuthor of #1 bestselling book, Emotional Intelligence 2.0, and...",2015-12-12,"9 Idiotic Office Rules That Drive Everyone Insane Companies need to have rules--that's a given--but they don't have to be shortsighted and lazy attempts at creating order. If companies can rethink their policies and remove or alter those that are unnecessary or demoralizing, we'll all have a more enjoyable and productive time at work.",-14.211964,-9.453735
https://www.huffingtonpost.com/entry/history-does-repeat-itsel_us_5b9d3a30e4b03a1dcc85bb4f,"History Does Repeat Itself: The Correlation Between the Irish Civil War and Washington State's I-502, the Bill to Legalize Recreational Marijuana Use",TRAVEL,"How can a Civil War be likened to some bill that was passed a few months ago? It's not such an outlandish idea though. In both cases, what began as a popular movement among the public, ended with each side ripped in half by the means used to achieve these goals.","Andy Steves, Contributor
Travel Author, CEO of Weekend Student Adventures",2013-06-10,"History Does Repeat Itself: The Correlation Between the Irish Civil War and Washington State's I-502, the Bill to Legalize Recreational Marijuana Use How can a Civil War be likened to some bill that was passed a few months ago? It's not such an outlandish idea though. In both cases, what began as a popular movement among the public, ended with each side ripped in half by the means used to achieve these goals.",7.02534,21.215456
https://www.huffingtonpost.com/entry/julia-haft-candell-confounds-the-infinite-at-parrasch_us_59862270e4b00833d1de288e,Julia Haft Candell Confounds The Infinite At Parrasch Heijnen Gallery,ARTS & CULTURE,"In the second room, a larger space at Parrasch Heijnen, the artist presents two quite different bodies of work. On the North","Mat Gleason, ContributorCritic, Curator, Author",2017-08-05,"Julia Haft Candell Confounds The Infinite At Parrasch Heijnen Gallery In the second room, a larger space at Parrasch Heijnen, the artist presents two quite different bodies of work. On the North",-2.8035197,-2.9487545
https://www.huffingtonpost.com/entry/pick-best-mattress-video_us_5b9d56f9e4b03a1dcc86d808,3 Tips For Picking The Best Mattress (VIDEO),WELLNESS,Trouble falling or staying asleep? The secret to getting a good night's rest could lie in your mattress. Certified spine,,2013-07-18,3 Tips For Picking The Best Mattress (VIDEO) Trouble falling or staying asleep? The secret to getting a good night's rest could lie in your mattress. Certified spine,-18.36082,-7.8242617
https://www.huffingtonpost.comhttp://www.nytimes.com/2012/05/20/opinion/sunday/child-custody-in-whose-best-interests.html?_r=1&smid=tw-nytopinion&seid=auto,Child Custody - In Whose Best Interests?,DIVORCE,"IN divorced families, whose needs count for more: those of parents or those of children? Read more on www.nytimes.com",,2012-05-21,"Child Custody - In Whose Best Interests? IN divorced families, whose needs count for more: those of parents or those of children? Read more on www.nytimes.com",-9.4135275,-22.08116
https://www.huffingtonpost.com/entry/4-easy-ways-to-start-gril_us_5b9dd0f7e4b03a1dcc8d379a,4 Easy Ways to Start Grilling With Your Fireplace,FOOD & DRINK,"In many parts of the world, cooking on an indoor hearth remains a living art.","Steven Raichlen, Contributor
Grilling Authority, barbecuebible.com",2014-01-24,"4 Easy Ways to Start Grilling With Your Fireplace In many parts of the world, cooking on an indoor hearth remains a living art.",-23.742804,-0.33635855
https://www.huffingtonpost.com/entry/florida-solar-amendment_us_580e7b18e4b0a03911ee6124,"This Florida Amendment Claims To Be Pro-Solar, But Energy Advocates Are Skeptical",POLITICS,"Critics say the ballot measure, which Floridians will vote on in two weeks, is misleading.",Adam Hamze,2016-10-24,"This Florida Amendment Claims To Be Pro-Solar, But Energy Advocates Are Skeptical Critics say the ballot measure, which Floridians will vote on in two weeks, is misleading.",-4.4973903,23.04954
https://www.huffingtonpost.com/entry/zero-calorie-sweeteners-have-calories-and-everything-is-a-lie_us_58e7aa02e4b058f0a02e984b,"Some Zero-Calorie Sweeteners Have Calories, And Everything Is A Lie",TASTE,Zero doesn't always mean zero.,Carly Ledbetter,2017-04-10,"Some Zero-Calorie Sweeteners Have Calories, And Everything Is A Lie Zero doesn't always mean zero.",-22.50611,-6.1249456
https://www.huffpost.com/entry/dad-comic-school-reopening-brian-gordon_l_5f1600cdc5b6cac5b730360e,Dad's Comic Sums Up Parents' School Concerns Right Now,PARENTING,"Brian Gordon's ""Fowl Language Comics"" is weighing in on the school reopening debate.",Caroline Bologna,2020-07-21,"Dad's Comic Sums Up Parents' School Concerns Right Now Brian Gordon's ""Fowl Language Comics"" is weighing in on the school reopening debate.",-1.5453873,-1.0145718
https://www.huffingtonpost.com/entry/talking-about-womens-role_us_5bb4393ee4b066f8d2567e1c,Talking About Women's Roles With Director Kat Coiro of And While We Were Here,ENTERTAINMENT,"It's a welcome development to see more women directors emerging in the indie film scene and it's my hope that this will soon translate into more women directing studio features, as well. One indie woman director whose work I've enjoyed in recent years is Kat Coiro.","Govindini Murty, Contributor
Filmmaker and Writer",2013-09-15,"Talking About Women's Roles With Director Kat Coiro of And While We Were Here It's a welcome development to see more women directors emerging in the indie film scene and it's my hope that this will soon translate into more women directing studio features, as well. One indie woman director whose work I've enjoyed in recent years is Kat Coiro.",12.936742,-8.266891
https://www.huffingtonpost.com/entry/celebrity-quotes-exercise_us_5b9d823fe4b03a1dcc88e819,10 Celebrities Who Really Love Working Out,WELLNESS,"We've said it before and we'll say it again: You don't have to hate exercise. In fact, a workout that feels like torture",,2013-09-17,"10 Celebrities Who Really Love Working Out We've said it before and we'll say it again: You don't have to hate exercise. In fact, a workout that feels like torture",-19.16031,-1.9146874
https://www.huffingtonpost.com/entry/teaching-as-a-subversive-_b_5724706.html,Teaching as a Subversive Activity,EDUCATION,"One way to reverse the trend of the corporatization of our schools, the ""yield returns"" mentality, is to re-imagine a new future in the ""subversive"" classroom.","Arnold Dodge, ContributorChairperson of the Department of Educational Leadership and Ad...",2014-08-27,"Teaching as a Subversive Activity One way to reverse the trend of the corporatization of our schools, the ""yield returns"" mentality, is to re-imagine a new future in the ""subversive"" classroom.",-4.2260356,-0.4716799
https://www.huffingtonpost.com/entry/lgbt-wellness-may-10_n_7245304.html,Why Do So Many Bi Women Smoke Pot?,QUEER VOICES,,JamesMichael Nichols,2015-05-10,Why Do So Many Bi Women Smoke Pot? ,-2.05539,1.6307197
https://www.huffingtonpost.com/entry/creative-entertaining-how_us_5b9d62a2e4b03a1dcc875bcd,Creative Entertaining: How to Throw a Burger Bash,HOME & LIVING,"It's summertime and everyone wants to be outside enjoying the warm weather.  What's easier than gathering friends and family for a backyard BBQ?  From Memorial Day to Labor Day, grilling is a hallowed summer tradition.","Rana Florida, Contributor
CEO, The Creative Class Group & Best-Selling Author, Upgrade",2013-07-29,"Creative Entertaining: How to Throw a Burger Bash It's summertime and everyone wants to be outside enjoying the warm weather.  What's easier than gathering friends and family for a backyard BBQ?  From Memorial Day to Labor Day, grilling is a hallowed summer tradition.",-25.495499,0.6790537
https://www.huffingtonpost.com/entry/new-year-resolutions_us_5b9dbf63e4b03a1dcc8c64f2,10 Ways to Make 2014 Your Best Year Yet!,WELLNESS,The super cool thing about this new year is that we are also starting off with a new moon on Jan. 1!  The last time this happened was 19 years ago.  New moons bring powerful energy for change and fresh starts.,"Dawn Gluskin, Contributor
Storyteller, Truth-Digger & Copywriter to Soul-Centered Entrep...",2013-12-31,10 Ways to Make 2014 Your Best Year Yet! The super cool thing about this new year is that we are also starting off with a new moon on Jan. 1!  The last time this happened was 19 years ago.  New moons bring powerful energy for change and fresh starts.,-13.824191,-18.688492
https://www.huffingtonpost.com/entry/gus-kenworthy-twitter-troll_us_5a8bee02e4b0117adf718f0a,Gus Kenworthy Shuts Down Homophobic Twitter Troll In Olympic Medal-Worthy Style,QUEER VOICES,Expertly done.,Lee Moran,2018-02-20,Gus Kenworthy Shuts Down Homophobic Twitter Troll In Olympic Medal-Worthy Style Expertly done.,13.859265,1.2635859
https://www.huffingtonpost.com/entry/congratulations-to-roger-ailes_us_591e187fe4b03b485cb01b5b,Congratulations To Roger Ailes,POLITICS,He stopped being a problem for society with this one weird trick,Eliot Nelson and Jeffrey Young,2017-05-18,Congratulations To Roger Ailes He stopped being a problem for society with this one weird trick,17.514704,4.768133
https://www.huffingtonpost.com/entry/asos-radioactive-belts-pull_us_5b9d3325e4b03a1dcc8572ae,Asos Radioactive Belts Scare Causes Company To Pull Entire Batch: REPORT,STYLE & BEAUTY,"Want more? Be sure to check out HuffPost Style on Twitter, Facebook, Tumblr, Pinterest and Instagram at @HuffPostStyle. Add",Rebecca Adams,2013-05-28,"Asos Radioactive Belts Scare Causes Company To Pull Entire Batch: REPORT Want more? Be sure to check out HuffPost Style on Twitter, Facebook, Tumblr, Pinterest and Instagram at @HuffPostStyle. Add",-10.300697,11.467908
https://www.huffingtonpost.com/entry/fact-checking-gop-debate_us_56b7537fe4b08069c7a798bf,Fact Checking The Eighth GOP Debate,POLITICS,The candidates made false and misleading claims in the Manchester meeting.,,2016-02-07,Fact Checking The Eighth GOP Debate The candidates made false and misleading claims in the Manchester meeting.,19.51823,16.634619
https://www.huffingtonpost.com/entry/kanye-yeezus-album-name-june-18_us_5bb42970e4b066f8d2557fef,Kanye's 'Yeezus': Album Name And June 18 Release Date Confirmed,ENTERTAINMENT,"Fresh off debuting a new music video via 66 guerrilla style projections shown on buildings all around the world, Kanye West",Kia Makarechi,2013-05-18,"Kanye's 'Yeezus': Album Name And June 18 Release Date Confirmed Fresh off debuting a new music video via 66 guerrilla style projections shown on buildings all around the world, Kanye West",13.164619,-13.740391
https://www.huffingtonpost.com/entry/lady-gaga-joanne-album-release-date_us_57daf8ade4b0071a6e05fae8,Rejoice! Lady Gaga Confirms Release Date For New Album 'Joanne',ENTERTAINMENT,This is not an illusion.,Julia Brucculieri,2016-09-15,Rejoice! Lady Gaga Confirms Release Date For New Album 'Joanne' This is not an illusion.,12.583007,-14.55919
https://www.huffingtonpost.com/entry/poll-gives-out-narrow-lead-in-brexit-referendum_us_5765bbc5e4b015db1bc99a9f,Poll Gives UK's 'Out' Camp 2-Point Lead Ahead Of EU Vote: Mirror,POLITICS,"""Out"" ahead of ""In"" by 44-42 percent.",,2016-06-18,"Poll Gives UK's 'Out' Camp 2-Point Lead Ahead Of EU Vote: Mirror ""Out"" ahead of ""In"" by 44-42 percent.",13.515466,22.300987
https://www.huffingtonpost.com/entry/friend-just-had-a-baby-ho_us_5b9d1f26e4b03a1dcc84a4fa,Friend Just Had a Baby? How to Be the Best Visitor Ever,PARENTING,"Newborn baby! So exciting. You saw the pic your buddy posted in Facebook, with the kid's stats -- weight, height, gender, name. You want to visit that tiny creature and get a first hand look. But when? And how?","Megan Cottrell, Contributor
Chicago journalist and writer",2013-05-02,"Friend Just Had a Baby? How to Be the Best Visitor Ever Newborn baby! So exciting. You saw the pic your buddy posted in Facebook, with the kid's stats -- weight, height, gender, name. You want to visit that tiny creature and get a first hand look. But when? And how?",-7.3728185,-15.2005
https://www.huffingtonpost.comhttp://www.learnvest.com/2012/07/the-6-gen-y-spending-types-which-one-are-you/,The 6 Gen Y Spending Types: Which One Are You?,MONEY,Have you ever wondered why your best friend has a totally different approach to spending money than you? Or gotten into a,,2012-07-18,The 6 Gen Y Spending Types: Which One Are You? Have you ever wondered why your best friend has a totally different approach to spending money than you? Or gotten into a,-4.9685426,-18.294744
https://www.huffingtonpost.com/entry/kaley-cuoco-wild-thirtieth-birthday_us_565c52f5e4b079b2818acde6,Kaley Cuoco Goes Wild For Her 30th Birthday Bash,ENTERTAINMENT,Birthday goals.,Cole Delbyck,2015-11-30,Kaley Cuoco Goes Wild For Her 30th Birthday Bash Birthday goals.,3.2838464,-11.623517
https://www.huffingtonpost.com/entry/postpartum-moms-and-why-our-society-needs-to-do-more_us_59095ac2e4b03b105b44bd6c,Postpartum Moms And Why Our Society Needs To Do More to Support Them,HEALTHY LIVING,"May 3 is maternal mental health day, a day that raises awareness all of the mental health issues, struggles and changes that","Aparna Iyer, MD, ContributorPsychiatrist",2017-05-03,"Postpartum Moms And Why Our Society Needs To Do More to Support Them May 3 is maternal mental health day, a day that raises awareness all of the mental health issues, struggles and changes that",-6.8366656,-13.367016
